BBOalert
Option
,1C,See chat message#16+; any distribution except 16-23 with 4441 distribution
1D--3C--,3S,Qxx or xxxx or better in !C; 0-3 ctrls.
1D--3C--,3N,Qxx or xxxx in !C; 4+ ctrls.
1D--3C--,4C,Qxxx or better in !C; 4 ctrls.
1D--3C--,4D,Qxxx or better in !C; 5 ctrls.
1D--3C--,4H,Qxxx or better in !C; 6 ctrls.
1D--3C--,4S,Qxxx or better in !C; 7+ ctrls.
1D--3C--3D--,3H,Iota; Trump Asking in !H
1D--3C--3D--,3S,Iota; Trump Asking in !S
1D--3C--3D--,3N,To Play
1D--3C--3D--,4C,Theta; Trump Asking in !C; sets !C as the trump suit.
1D--3C--3D--,4D,Iota; Trump Asking in !D
1D--3C--3D--3H--,3S,Less than Hx or xxx in !H
1D--3C--3D--3H--,3N,Hx or xxx in !H
1D--3C--3D--3H--,4C,HH or Hxx in !H
1D--3C--3D--3H--,4D,xxxx in !H
1D--3C--3D--3H--,4H,HHx or Hxxx in !H
1D--3C--3D--3H--,4S,HHxx in !H
1D--3C--3D--3H--4C--,4D,Beta; General Control Ask
1D--3C--3D--3H--4C--4D--,4H,No ctrls.
1D--3C--3D--3H--4C--4D--,4S,1 Control
1D--3C--3D--3H--4C--4D--,4N,2 ctrls.
1D--3C--3D--3H--4C--4D--,5C,3 ctrls.
1D--3C--3D--3H--4D--,4H,To Play
1D--3C--3D--3H--4D--,4N,Beta; General Control Ask
1D--3C--3D--3H--4D--4N--,5C,No ctrls.
1D--3C--3D--3H--4D--4N--,5D,1 Control
1D--3C--3D--3H--4D--4N--,5H,2 ctrls.
1D--3C--3D--3H--4D--4N--,5S,3 ctrls.
1D--3C--3D--3H--4H--,4N,Beta; General Control Ask
1D--3C--3D--3H--4H--4N--,5C,No ctrls.
1D--3C--3D--3H--4H--4N--,5D,1 Control
1D--3C--3D--3H--4H--4N--,5H,2 ctrls.
1D--3C--3D--3H--4H--4N--,5S,3 ctrls.
1D--3C--3D--3H--4S--,4N,Beta; General Control Ask
1D--3C--3D--3H--4S--4N--,5C,No ctrls.
1D--3C--3D--3H--4S--4N--,5D,1 Control
1D--3C--3D--3H--4S--4N--,5H,2 ctrls.
1D--3C--3D--3H--4S--4N--,5S,3 ctrls.
1D--3C--3D--3S--,3N,Less than Hx or xxx in !S
1D--3C--3D--3S--,4C,Hx or xxx in !S
1D--3C--3D--3S--,4D,HH or Hxx in !S
1D--3C--3D--3S--,4H,xxxx in !S
1D--3C--3D--3S--,4S,HHx or Hxxx in !S
1D--3C--3D--3S--,4N,HHxx in !S
1D--3C--3D--3S--4D--,4S,To Play
1D--3C--3D--3S--4D--,4N,Beta; General Control Ask
1D--3C--3D--3S--4D--4N--,5C,No ctrls.
1D--3C--3D--3S--4D--4N--,5D,1 Control
1D--3C--3D--3S--4D--4N--,5H,2 ctrls.
1D--3C--3D--3S--4D--4N--,5S,3 ctrls.
1D--3C--3D--3S--4H--,4S,To Play
1D--3C--3D--3S--4H--,4N,Beta; General Control Ask
1D--3C--3D--3S--4H--4N--,5C,No ctrls.
1D--3C--3D--3S--4H--4N--,5D,1 Control
1D--3C--3D--3S--4H--4N--,5H,2 ctrls.
1D--3C--3D--3S--4H--4N--,5S,3 ctrls.
1D--3C--3D--3S--4S--,4N,Beta; General Control Ask
1D--3C--3D--3S--4S--4N--,5C,No ctrls.
1D--3C--3D--3S--4S--4N--,5D,1 Control
1D--3C--3D--3S--4S--4N--,5H,2 ctrls.
1D--3C--3D--3S--4S--4N--,5S,3 ctrls.
1D--3C--3D--4C--,4D,shortage in !C
1D--3C--3D--4C--,4H,H or xx in !C
1D--3C--3D--4C--,4S,Hx or xxx in !C
1D--3C--3D--4C--4D--,4N,Beta; General Control Ask
1D--3C--3D--4C--4D--4N--,5C,No ctrls.
1D--3C--3D--4C--4D--4N--,5D,1 Control
1D--3C--3D--4C--4D--4N--,5H,2 ctrls.
1D--3C--3D--4C--4D--4N--,5S,3 ctrls.
1D--3C--3D--4C--4H--,4N,Beta; General Control Ask
1D--3C--3D--4C--4H--4N--,5C,No ctrls.
1D--3C--3D--4C--4H--4N--,5D,1 Control
1D--3C--3D--4C--4H--4N--,5H,2 ctrls.
1D--3C--3D--4C--4H--4N--,5S,3 ctrls.
1D--3C--3D--4C--4S--,4N,Beta; General Control Ask
1D--3C--3D--4C--4S--4N--,5C,No ctrls.
1D--3C--3D--4C--4S--4N--,5D,1 Control
1D--3C--3D--4C--4S--4N--,5H,2 ctrls.
1D--3C--3D--4C--4S--4N--,5S,3 ctrls.
1D--3C--3D--4D--,4H,Less than Hx or xxx in !D
1D--3C--3D--4D--,4S,Hx or xxx in !D
1D--3C--3D--4D--,4N,HH or Hxx in !D
1D--3C--3D--4D--,5C,xxxx in !D
1D--3C--3D--4D--,5D,HHx or Hxxx in !D
1D--3C--3D--4D--,5H,HHxx in !D
1D--3C--3D--4D--,5S,xxxxx or xxxxxx in !D
1D--3C--3D--4D--,5N,Hxxxx or Hxxxxx in !D
1D--3C--3D--4D--,6C,HHxxx or HHxxxx in !D
1D--3C--3H--,3S,Iota; Trump Asking in !S
1D--3C--3H--,3N,To Play
1D--3C--3H--,4C,Theta; Trump Asking in !C; sets !C as the trump suit.
1D--3C--3H--,4D,Iota; Trump Asking in !D
1D--3C--3H--,4H,Iota; Trump Asking in !H
1D--3C--3H--3S--,3N,Less than Hx or xxx in !S
1D--3C--3H--3S--,4C,Hx or xxx in !S
1D--3C--3H--3S--,4D,HH or Hxx in !S
1D--3C--3H--3S--,4H,xxxx in !S
1D--3C--3H--3S--,4S,HHx or Hxxx in !S
1D--3C--3H--3S--,4N,HHxx in !S
1D--3C--3H--3S--4D--,4S,To Play
1D--3C--3H--3S--4D--,4N,Beta; General Control Ask
1D--3C--3H--3S--4D--4N--,5C,4 ctrls.
1D--3C--3H--3S--4D--4N--,5D,5 ctrls.
1D--3C--3H--3S--4D--4N--,5H,6 ctrls.
1D--3C--3H--3S--4D--4N--,5S,7 ctrls.
1D--3C--3H--3S--4H--,4S,To Play
1D--3C--3H--3S--4H--,4N,Beta; General Control Ask
1D--3C--3H--3S--4H--4N--,5C,4 ctrls.
1D--3C--3H--3S--4H--4N--,5D,5 ctrls.
1D--3C--3H--3S--4H--4N--,5H,6 ctrls.
1D--3C--3H--3S--4H--4N--,5S,7 ctrls.
1D--3C--3H--3S--4S--,4N,Beta; General Control Ask
1D--3C--3H--3S--4S--4N--,5C,4 ctrls.
1D--3C--3H--3S--4S--4N--,5D,5 ctrls.
1D--3C--3H--3S--4S--4N--,5H,6 ctrls.
1D--3C--3H--3S--4S--4N--,5S,7 ctrls.
1D--3C--3H--4C--,4D,shortage in !C
1D--3C--3H--4C--,4H,H or xx in !C
1D--3C--3H--4C--,4S,Hx or xxx in !C
1D--3C--3H--4C--4D--,4N,Beta; General Control Ask
1D--3C--3H--4C--4D--4N--,5C,4 ctrls.
1D--3C--3H--4C--4D--4N--,5D,5 ctrls.
1D--3C--3H--4C--4D--4N--,5H,6 ctrls.
1D--3C--3H--4C--4D--4N--,5S,7 ctrls.
1D--3C--3H--4C--4H--,4N,Beta; General Control Ask
1D--3C--3H--4C--4H--4N--,5C,4 ctrls.
1D--3C--3H--4C--4H--4N--,5D,5 ctrls.
1D--3C--3H--4C--4H--4N--,5H,6 ctrls.
1D--3C--3H--4C--4H--4N--,5S,7 ctrls.
1D--3C--3H--4C--4S--,4N,Beta; General Control Ask
1D--3C--3H--4C--4S--4N--,5C,4 ctrls.
1D--3C--3H--4C--4S--4N--,5D,5 ctrls.
1D--3C--3H--4C--4S--4N--,5H,6 ctrls.
1D--3C--3H--4C--4S--4N--,5S,7 ctrls.
1D--3C--3H--4D--,4H,Less than Hx or xxx in !D
1D--3C--3H--4D--,4S,Hx or xxx in !D
1D--3C--3H--4D--,4N,HH or Hxx in !D
1D--3C--3H--4D--,5C,xxxx in !D
1D--3C--3H--4D--,5D,HHx or Hxxx in !D
1D--3C--3H--4D--,5H,HHxx in !D
1D--3C--3H--4D--,5S,xxxxx or xxxxxx in !D
1D--3C--3H--4D--,5N,Hxxxx or Hxxxxx in !D
1D--3C--3H--4D--,6C,HHxxx or HHxxxx in !D
1D--3C--3H--4H--,4S,Less than Hx or xxx in !H
1D--3C--3H--4H--,4N,Hx or xxx in !H
1D--3C--3H--4H--,5C,HH or Hxx in !H
1D--3C--3H--4H--,5D,xxxx in !H
1D--3C--3H--4H--,5H,HHx or Hxxx in !H
1D--3C--3H--4H--,5S,HHxx in !H
1D--3C--3S--,4D,Beta; General Control Ask
1D--3C--3S--4D--,4H,No ctrls.
1D--3C--3S--4D--,4S,1 ctrls.
1D--3C--3S--4D--,4N,2 ctrls.
1D--3C--3S--4D--,5C,3 ctrls.
1D--3C--3N--,4D,Beta; General Control Ask
1D--3C--3N--4D--,4H,4 ctrls.
1D--3C--3N--4D--,4S,5 ctrls.
1D--3C--3N--4D--,4N,6 ctrls.
1D--3C--3N--4D--,5C,7 ctrls.
1D--3D--,3H,Less than Qxx or xxxx in !D; 0-3 ctrls.
1D--3D--,3S,Less than Qxx or xxxx in !D; 4+ ctrls.
1D--3D--,3N,Qxx or xxxx or better in !D; 0-3 ctrls.
1D--3D--,4C,Qxx or xxxx in !D; 4+ ctrls.
1D--3D--,4D,Qxxx or better in !D; 4 ctrls.
1D--3D--,4H,Qxxx or better in !D; 5 ctrls.
1D--3D--,4S,Qxxx or better in !D; 6 ctrls.
1D--3D--,4N,Qxxx or better in !D; 7+ ctrls.
1D--3D--3H--,3S,Iota; Trump Asking in !S
1D--3D--3H--,3N,To Play
1D--3D--3H--,4C,Iota; Trump Asking in !C
1D--3D--3H--,4D,Theta; Trump Asking in !D. Sets !D as trumps
1D--3D--3H--,4H,Iota; Trump Asking in !H
1D--3D--3H--3S--,3N,Less than Hx or xxx in !S
1D--3D--3H--3S--,4C,Hx or xxx in !S
1D--3D--3H--3S--,4D,HH or Hxx in !S
1D--3D--3H--3S--,4H,xxxx in !S
1D--3D--3H--3S--,4S,HHx or Hxxx in !S
1D--3D--3H--3S--,4N,HHxx in !S
1D--3D--3H--3S--4D--,4S,To Play
1D--3D--3H--3S--4D--,4N,Beta; General Control Ask
1D--3D--3H--3S--4D--4N--,5C,No ctrls.
1D--3D--3H--3S--4D--4N--,5D,1 Control
1D--3D--3H--3S--4D--4N--,5H,2 ctrls.
1D--3D--3H--3S--4D--4N--,5S,3 ctrls.
1D--3D--3H--3S--4H--,4S,To Play
1D--3D--3H--3S--4H--,4N,Beta; General Control Ask
1D--3D--3H--3S--4H--4N--,5C,No ctrls.
1D--3D--3H--3S--4H--4N--,5D,1 Control
1D--3D--3H--3S--4H--4N--,5H,2 ctrls.
1D--3D--3H--3S--4H--4N--,5S,3 ctrls.
1D--3D--3H--3S--4S--,4N,Beta; General Control Ask
1D--3D--3H--3S--4S--4N--,5C,No ctrls.
1D--3D--3H--3S--4S--4N--,5D,1 Control
1D--3D--3H--3S--4S--4N--,5H,2 ctrls.
1D--3D--3H--3S--4S--4N--,5S,3 ctrls.
1D--3D--3H--4C--,4D,shortage in !C
1D--3D--3H--4C--,4H,H or xx in !C
1D--3D--3H--4C--,4S,Hx or xxx in !C
1D--3D--3H--4C--4D--,4N,Beta; General Control Ask
1D--3D--3H--4C--4D--4N--,5C,No ctrls.
1D--3D--3H--4C--4D--4N--,5D,1 Control
1D--3D--3H--4C--4D--4N--,5H,2 ctrls.
1D--3D--3H--4C--4D--4N--,5S,3 ctrls.
1D--3D--3H--4C--4H--,4N,Beta; General Control Ask
1D--3D--3H--4C--4H--4N--,5C,No ctrls.
1D--3D--3H--4C--4H--4N--,5D,1 Control
1D--3D--3H--4C--4H--4N--,5H,2 ctrls.
1D--3D--3H--4C--4H--4N--,5S,3 ctrls.
1D--3D--3H--4C--4S--,4N,Beta; General Control Ask
1D--3D--3H--4C--4S--4N--,5C,No ctrls.
1D--3D--3H--4C--4S--4N--,5D,1 Control
1D--3D--3H--4C--4S--4N--,5H,2 ctrls.
1D--3D--3H--4C--4S--4N--,5S,3 ctrls.
1D--3D--3H--4D--,4H,Less than Hx or xxx in !D
1D--3D--3H--4D--,4S,Hx or xxx in !D
1D--3D--3H--4D--,4N,HH or Hxx in !D
1D--3D--3H--4D--,5C,xxxx in !D
1D--3D--3H--4D--,5D,HHx or Hxxx in !D
1D--3D--3H--4D--,5H,HHxx in !D
1D--3D--3H--4D--,5S,xxxxx or xxxxxx in !D
1D--3D--3H--4D--,5N,Hxxxx or Hxxxxx in !D
1D--3D--3H--4D--,6C,HHxxx or HHxxxx in !D
1D--3D--3H--4H--,4S,Less than Hx or xxx in !H
1D--3D--3H--4H--,4N,Hx or xxx in !H
1D--3D--3H--4H--,5C,HH or Hxx in !H
1D--3D--3H--4H--,5D,xxxx in !H
1D--3D--3H--4H--,5H,HHx or Hxxx in !H
1D--3D--3H--4H--,5S,HHxx in !H
1D--3D--3S--,3N,To Play
1D--3D--3S--,4C,Iota; Trump Asking in !C
1D--3D--3S--,4D,Theta; Trump Asking in !D. Sets !D as trumps
1D--3D--3S--,4H,Iota; Trump Asking in !H
1D--3D--3S--,4S,Iota; Trump Asking in !S
1D--3D--3S--4C--,4D,Less than Hx or xxx in !C
1D--3D--3S--4C--,4H,Hx or xxx in !C
1D--3D--3S--4C--,4S,HH or Hxx in !C
1D--3D--3S--4C--,4N,xxxx in !C
1D--3D--3S--4C--,5C,HHx or Hxxx in !C
1D--3D--3S--4C--,5D,HHxx in !C
1D--3D--3S--4C--,5H,xxxxx or xxxxxx in !C
1D--3D--3S--4C--,5S,Hxxxx or Hxxxxx in !C
1D--3D--3S--4C--,5N,HHxxx in !C
1D--3D--3S--4C--4D--,4N,Beta; General Control Ask
1D--3D--3S--4C--4D--4N--,5C,4 ctrls.
1D--3D--3S--4C--4D--4N--,5D,5 Control
1D--3D--3S--4C--4D--4N--,5H,6 ctrls.
1D--3D--3S--4C--4D--4N--,5S,7 ctrls.
1D--3D--3S--4C--4H--,4N,Beta; General Control Ask
1D--3D--3S--4C--4H--4N--,5C,No ctrls.
1D--3D--3S--4C--4H--4N--,5D,1 Control
1D--3D--3S--4C--4H--4N--,5H,2 ctrls.
1D--3D--3S--4C--4H--4N--,5S,3 ctrls.
1D--3D--3S--4C--4S--,4N,Beta; General Control Ask
1D--3D--3S--4C--4S--4N--,5C,4 ctrls.
1D--3D--3S--4C--4S--4N--,5D,5 Control
1D--3D--3S--4C--4S--4N--,5H,6 ctrls.
1D--3D--3S--4C--4S--4N--,5S,7 ctrls.
1D--3D--3S--4D--,4H,shortage in !D
1D--3D--3S--4D--,4S,H or xx in !D
1D--3D--3S--4D--,4N,Hx or xxx in !D (H=A;K or Q)
1D--3D--3S--4D--4H--,4N,Beta; General Control Ask
1D--3D--3S--4D--4H--4N--,5C,4 ctrls.
1D--3D--3S--4D--4H--4N--,5D,5 Control
1D--3D--3S--4D--4H--4N--,5H,6 ctrls.
1D--3D--3S--4D--4H--4N--,5S,7 ctrls.
1D--3D--3S--4D--4S--,4N,Beta; General Control Ask
1D--3D--3S--4D--4S--4N--,5C,4 ctrls.
1D--3D--3S--4D--4S--4N--,5D,5 Control
1D--3D--3S--4D--4S--4N--,5H,6 ctrls.
1D--3D--3S--4D--4S--4N--,5S,7 ctrls.
1D--3D--3S--4H--,4S,Less than Hx or xxx in !H
1D--3D--3S--4H--,4N,Hx or xxx in !H
1D--3D--3S--4H--,5C,HH or Hxx in !H
1D--3D--3S--4H--,5D,xxxx in !H
1D--3D--3S--4H--,5H,HHx or Hxxx in !H
1D--3D--3S--4H--,5S,HHxx in !H
1D--3D--3S--4S--,4N,Less than Hx or xxx in !S
1D--3D--3S--4S--,5C,Hx or xxx in !S
1D--3D--3S--4S--,5D,HH or Hxx in !S
1D--3D--3S--4S--,5H,xxxx in !S
1D--3D--3S--4S--,5S,HHx or Hxxx in !S
1D--3D--3S--4S--,5N,HHxx in !S
1D--3D--3N--,4C,Beta; General Control Ask
1D--3D--3N--4C--,4D,No ctrls.
1D--3D--3N--4C--,4H,1 Control
1D--3D--3N--4C--,4S,2 ctrls.
1D--3D--3N--4C--,4N,3 ctrls.
1D--3D--4C--,4D,Beta; General Control Ask
1D--3D--4C--4D--,4H,4 ctrls.
1D--3D--4C--4D--,4S,5 ctrls.
1D--3D--4C--4D--,4N,6 ctrls.
1D--3D--4C--4D--,5C,7 ctrls.
1N,--, 
1N,Dbl, 
1N--,2C,NF Stayman. Does not promise a 4CM
1N--,2D,Transfer to !H OR the start of an inv sequence
1N--,2H,Transfer to !S
1N--,2S,Transfer to !C
1N--,2N,Transfer to !D
1N--,3C,16+; Alpha. Trump Asking in !C
1N--,3D,16+; Alpha. Trump Asking in !D
1N--,3H,16+; Alpha. Trump Asking in !H
1N--,3S,16+; Alpha. Trump Asking in !S
1N--,3N,Natural and "to play".
1N--,4C,Beta. General Control Asking
1N--,4D,Transfer to !H (not a slam try)
1N--,4H,Transfer to !S (not a Slam Try)
1N--,4S,Distributional Minor 2-suiter; at least 6-5; not a slam try.
1N--,4N,Quantitative (very rare)
1N--2C--,2D,No 4CM
1N--2C--,2H,4 cards
1N--2C--,2S,4 cards
1N--2C--2D--,2H,To Play; 5+ !H and 4-card !S
1N--2C--2D--,2S,To play; with 5+ !S and 4-card !H
1N--2C--2D--,2N,Mildly inv to 3NT; does not promise 4 card Major
1N--2C--2D--,3C,Asks to bid stoppers up-the line. Natural if passed hand and non forcing
1N--2C--2D--,3D,Game Values but no stopper in !C. If Passed hand it is natural and NF
1N--2C--2D--,3H,inv with 5+ !H and 4-card !S
1N--2C--2D--,3S,inv with 5+ !S and 4-card !H
1N--2C--2D--,3N,Sign Off
1N--2C--2D--,4C,BETA Asking for General Level of Control
1N--2C--2D--3C--,3D,!D Suit/Stop
1N--2C--2D--3C--,3H,Denies a !D Stop; Shows !H
1N--2C--2D--3C--,3S,Denies a strong holding in either red suit. Implies 5-card !C.
1N--2C--2D--3C--,3N,To Play; probably with 3343 Shape and decent values in !S; !H and !D.
1N--2C--2D--3D--,3H,3-card !H; No strong !C holding
1N--2C--2D--3D--,3S,3-card !S; No strong !C holding; no 3-card !H. implies 5-card !D
1N--2C--2D--3D--,3N,To Play; with decent !C Values
1N--2C--2D--3H--,3S,max. range with Hxx in !S and Hx in !H
1N--2C--2D--3H--,3N,To Play; max.; probably with a 5cm and 3-2 in (!H+!S)
1N--2C--2D--3H--,4H,To Play; with 3-card !H; max.
1N--2C--2D--3S--,3N,To Play; max.; probably with a strong 5cm and no decent fit for !S
1N--2C--2D--3S--,4S,To Play; max. with 3-card !S
1N--2C--2D--4C--,4D,0-2 ctrls. (A=2 K=1)
1N--2C--2D--4C--,4H,3 ctrls. (A=2 K=1)
1N--2C--2D--4C--,4S,4 ctrls. (A=2 K=1)
1N--2C--2D--4C--,4N,5 ctrls. (A=2 K=1)
1N--2C--2D--4C--,5C,6 ctrls. (A=2 K=1)
1N--2C--2D--4C--,5D,7+ ctrls. (A=2 K=1)
1N--2C--2H--,2S,4-card !S. It denies 4-card !H; but values for at least a raise to 2NT.
1N--2C--2H--,2N,Mildly inv to 3NT; does not promise 4 Card Major
1N--2C--2H--,3C,Asks to bid stoppers up-the line. Natural IF PASSED HAND and non forcing
1N--2C--2H--,3D,Game Values but no stopper in !C. IF PASSED HAND it is natural non forcing
1N--2C--2H--,3H,inv to Game
1N--2C--2H--,3S,Cue bid for !H
1N--2C--2H--,3N,To Play
1N--2C--2H--,4C,BETA Asking for General Level of Control
1N--2C--2H--2S--,2N,Sign Off; not max.range
1N--2C--2H--2S--,3S,Sign off; not max. range
1N--2C--2H--2S--,3N,Sign Off
1N--2C--2H--2S--,4S,Sgin off
1N--2C--2H--2N--,3N,Sign Off; max.range
1N--2C--2H--3C--,3D,!D Suit/Stop; implies a possible weakness in !S
1N--2C--2H--3C--,3H,Denies a !D Stop
1N--2C--2H--3C--,3S,Also Denies a !D Stop; but shows a 4-card !S suit in addition to the !H
1N--2C--2H--3C--,3N,To Play; probably with 3433 Shape and decent values in !S and !D.
1N--2C--2H--3D--,3H,No Strong !C holding; No 4-card !S
1N--2C--2H--3D--,3S,No Strong !C Holding; 4-card !S
1N--2C--2H--3D--,3N,To Play
1N--2C--2H--4C--,4D,0-2 ctrls. (A=2 K=1)
1N--2C--2H--4C--,4H,3 ctrls. (A=2 K=1)
1N--2C--2H--4C--,4S,4 ctrls. (A=2 K=1)
1N--2C--2H--4C--,4N,5 ctrls. (A=2 K=1)
1N--2C--2H--4C--,5C,6 ctrls. (A=2 K=1)
1N--2C--2H--4C--,5D,7+ ctrls. (A=2 K=1)
1N--2C--2S--,2N,Mildly inv to 3NT; does not promise 4 card Major
1N--2C--2S--,3C,4 cards in !H and 5+ in !C
1N--2C--2S--,3D,Denies 4 cards in !S; 4 cards in !H and 5 in !D
1N--2C--2S--,3H,6 cards in !H and 4 in !S
1N--2C--2S--,3S,inv in !S
1N--2C--2S--,3N,To Play
1N--2C--2S--,4C,BETA Asking for General Level of Control
1N--2C--2S--2N--,3N,Sign Off; max.range
1N--2C--2S--4C--,4D,0-2 ctrls. (A=2 K=1)
1N--2C--2S--4C--,4H,3 ctrls. (A=2 K=1)
1N--2C--2S--4C--,4S,4 ctrls. (A=2 K=1)
1N--2C--2S--4C--,4N,5 ctrls. (A=2 K=1)
1N--2C--2S--4C--,5C,6 ctrls. (A=2 K=1)
1N--2C--2S--4C--,5D,7+ ctrls. (A=2 K=1)
1N--2D--,2H,Accepts Transfer
1N--2D--,2S,Shows Max; Good 4-card !H support (Hxxx min); and xx in !S
1N--2D--,2N,Shows Max; Good 4-card !H Support and 4432 shape (No weak doubleton)
1N--2D--,3C,Good 4-card !H support; max. with xx in !C
1N--2D--,3D,Good 4-card !H support; max. with xx in !D
1N--2D--,3H,Shows Max; Good 4-card Hearts support and exactly 3433 shape
1N--2D--2H--,2S,Cancel the Transfer. Asking Opener to bid 2NT if min. otherwise to describe the hand (if 11+ hcps)
1N--2D--2H--,2N,inv in !H or NT
1N--2D--2H--,3C,2-suiter
1N--2D--2H--,3D,2-suiter
1N--2D--2H--,3H,inv in !H
1N--2D--2H--,3S,Major 2-suiter with longer !H
1N--2D--2H--,3N,Pass or Correct with 3 !H
1N--2D--2H--,4C,Beta; General Control Ask
1N--2D--2H--,4H,Mildly inv to Slam
1N--2D--2H--2S--,2N,min. hand
1N--2D--2H--2S--,3C,Better than min.; not a 4333 hand; 4+ cards in the suit
1N--2D--2H--2S--,3D,Better than min.; not a 4333 hand; 4+ cards in the suit
1N--2D--2H--2S--,3H,Better than min.; 4 cards in the suit
1N--2D--2H--2S--,3S,Better than min.; 4 cards in the suit; 4333 shape
1N--2D--2H--2S--,3N,Better than min.; 3334 or 3343 hand (Minor suit)
1N--2D--2H--2S--3C--,3D,4 cards in the Suit
1N--2D--2H--2S--3C--,3H,4 cards in the Suit
1N--2D--2H--2S--3C--,3S,4 cards in the Suit
1N--2D--2H--2S--3C--,3N,To Play
1N--2D--2H--2S--3C--3D--,3H,4 cards in the Suit
1N--2D--2H--2S--3C--3D--,3S,4 cards in the Suit
1N--2D--2H--2S--3C--3D--,3N,No other 4 Card Suit
1N--2D--2H--2S--3C--3D--3H--,3S,4 cards in the Suit
1N--2D--2H--2S--3C--3D--3H--,3N,To Play
1N--2D--2H--2S--3C--3D--3H--,4H,To play
1N--2D--2H--2S--3C--3D--3H--3S--,3N,Nothing else to say
1N--2D--2H--2S--3C--3D--3H--3S--3N--,4N,Asking for any concealed 4 card Minor
1N--2D--2H--2S--3C--3D--3H--3S--3N--4N--,5D,I have 4-cards in !D
1N--2D--2H--2S--3C--3D--3S--,3N,To Play
1N--2D--2H--2S--3C--3D--3S--,4H,Signoff 
1N--2D--2H--2S--3C--3D--3S--,4S,To Play
1N--2D--2H--2S--3C--3D--3N--,4N,Asking for any concealed 4 card Minor
1N--2D--2H--2S--3C--3D--3N--4N--,5D,I have 4-cards in !D
1N--2D--2H--2S--3C--3H--,3S,4 cards in the Suit
1N--2D--2H--2S--3C--3H--,3N,No ther 4-card Suit
1N--2D--2H--2S--3C--3H--3N--,4N,Asking for any concealed 4 card Minor
1N--2D--2H--2S--3C--3H--3N--4N--,5D,I have 4-cards in !D
1N--2D--2H--2S--3C--3S--,3N,Nothing else to say
1N--2D--2H--2S--3C--3S--3N--,4N,Asking for any concealed 4 card Minor
1N--2D--2H--2S--3C--3S--3N--4N--,5D,I have 4-cards in !D
1N--2D--2H--2S--3D--,3H,4 cards in the Suit
1N--2D--2H--2S--3D--,3S,4 cards in the Suit
1N--2D--2H--2S--3D--,3N,To Play
1N--2D--2H--2S--3D--3H--,3S,4 cards in the Suit
1N--2D--2H--2S--3D--3H--,3N,Nothing else to say
1N--2D--2H--2S--3D--3H--3S--,3N,Sign off
1N--2D--2H--2S--3D--3H--3S--,4S,Sign off
1N--2D--2H--2S--3D--3H--3N--,4N,Forcing 
1N--2D--2H--2S--3D--3H--3N--4N--,5C,Non-forcing 
1N--2D--2H--2S--3D--3S--,3N,Nothing else to say
1N--2D--2H--2S--3H--,3S,4 cards in the Suit
1N--2D--2H--2S--3H--,3N,To Play
1N--2D--2H--2S--3H--3S--,3N,Nothing else to say
1N--2D--2H--2S--3S--,3N,Sign Off
1N--2D--2H--2S--3S--,4S,To Play
1N--2D--2H--4C--,4D,0-2 ctrls. (A=2 K=1)
1N--2D--2H--4C--,4H,3 ctrls. (A=2 K=1)
1N--2D--2H--4C--,4S,4 ctrls. (A=2 K=1)
1N--2D--2H--4C--,4N,5 ctrls. (A=2 K=1)
1N--2D--2H--4C--,5C,6 ctrls. (A=2 K=1)
1N--2D--2H--4C--,5D,7+ ctrls. (A=2 K=1)
1N--2D--2S--,2N,Shows a strong hand with no 4-card !H; asks for Opener to show their other 4-card suit.
1N--2D--2S--,3H,Signoff in !H
1N--2D--2S--,3N,To Play (Invitational hand with no 4+-card Hearts)
1N--2D--2S--,4C,Beta; General Control Ask. Agrees !H as trumps
1N--2D--2S--2N--,3C,4-card !C
1N--2D--2S--2N--,3D,No 4-card !C; 4-card !D
1N--2D--2S--2N--,3H,No 4cm
1N--2D--2S--4C--,4D,0-2 ctrls. (A=2 K=1)
1N--2D--2S--4C--,4H,3 ctrls. (A=2 K=1)
1N--2D--2S--4C--,4S,4 ctrls. (A=2 K=1)
1N--2D--2S--4C--,4N,5 ctrls. (A=2 K=1)
1N--2D--2S--4C--,5C,6 ctrls. (A=2 K=1)
1N--2D--2S--4C--,5D,7+ ctrls. (A=2 K=1)
1N--2D--2N--,3C,Suit (Denies 4+-card !H)
1N--2D--2N--,3D,Suit (Denies 4+-card !H)
1N--2D--2N--,3H,To Play
1N--2D--2N--,3S,Suit (Denies 4+-card !H)
1N--2D--3C--,3D,Cue-bid for !H
1N--2D--3C--,3H,To play; 5+ !H with no game interest
1N--2D--3C--,3S,Shows the inv-type hand with no 4-card !H but 4-card !S
1N--2D--3C--,3N,To Play; showing an inv-type hand with no 4-card !H or !S
1N--2D--3C--,4C,Beta; General Control Ask. Agrees !H as trumps
1N--2D--3C--,4H,Shows the inv-type hand with 4-card !H
1N--2D--3C--4C--,4D,0-2 ctrls. (A=2 K=1)
1N--2D--3C--4C--,4H,3 ctrls. (A=2 K=1)
1N--2D--3C--4C--,4S,4 ctrls. (A=2 K=1)
1N--2D--3C--4C--,4N,5 ctrls. (A=2 K=1)
1N--2D--3C--4C--,5C,6 ctrls. (A=2 K=1)
1N--2D--3C--4C--,5D,7+ ctrls. (A=2 K=1)
1N--2D--3D--,3H,To Play; 5+ !H with no game interest
1N--2D--3D--,3S,Shows the inv-type hand with 4-card !S but no 4-card !H
1N--2D--3D--,3N,To Play; showing the inv-type hand with no 4CM
